id_lieu|nom_lieu|settlement|desc_lieu|type_lieu|list_lieu|level1|level2
id_18588|COCHINILLA||"
 COCHINILLA. Genero de insecto del orden cleoptera: tiene las antenas subclavadas, y truncadas, formadas como cuerno de Ciervo: es de figura seiniesferica, el pecho y el iira marginados, y el vientre plano: hay 49 especies, que se distinguen por el número y color de las manchas de sus alas, y por las plantas en que viven. Este insecto es nativo de los Pñises cálidos de la América, y el famoso animal tan estimado en todas partes del mundo por la incomparable hermosura de su color encarnado, con que se tiñe la seda, el lino, el algodón, y la lana: se cria en una planta conocida en la Nueva España y demás parages con el nombre de Nopalera d Nopal, higuera Indiana que á excepción de las hojas se parece en todo lo demás á las Tunas tan comunes en Andalucía, pues estas las tienen anchas, planas, y llenas de espinas, y aquellas son oblongas con varias prominencias, y en vez de espinas tienen una membrana ñna y suave de un verde vivo y permanente. El modo de plantar los Nopales es haciendo hileras de agujeros en tierra distantes dos varas cada uno, y de media de profundidad ♦. en cada uno ponen una ó dos hojas de Nopal orizontalmente, y las cubren de tierra: de esta hoja sale luego un vastago, que á medida que va creciendo se divide en varias ramas, y estas sucesivamente producen hojas frescas, las mas anchas cerca del tronco, que está lleno de nudos como las ramas, y de ellos nacen las hojas: la altura regular de los Nopales es de dos varas, y la estación en que llegan á toda su hermosura de la Primavera al Otoño, que en Oaxaca, y otros parages de la América Septentrional es al mismo tiempo que en España: la flor es pequeña, de encarnado brillante, y de la figura de un botón, de la qual nace la Tuna, que es el nombre del fruto, y conforme crece este se marchita la flor, hasta que se cae: quando está maduro el higo ó tuna, su corteza exterior se vuelve blanca, pero la pulpa ó medula es tan encarnada que tiñe la orina de este color á los que la han comido: cosa que admira y aun asusta á los que no están acostumbrados, y sin embargo hay pocas frutas tan sanas y agradables: el terreno en que se plantan los Nopales se debe limpiar antes de toda especie de plantas, porque usurpan el jugo de aquellos. Luego que la Cochinilla se ha cogido, que nunca es hasta que el insecto ha llegado á su perfección, se cortan todas las hojas superfluas para que salgan otras al año siguiente, porque se tiene experiencia que la Cochinilla que se alimenta en planta nueva es mucho mejor y de calidad mas fina que la que se ha criado en plantas de algunos años. Al principio de su descubrimiento se creyó que era fruto, ó semilla de alguna planta particular; error que nació de ignorar el modo con que se propaga; pero ya todo el mundo está convencido de que es insecto que generalmente se cria en lugares húmedos, y en los jardines: tiene la misma figura de las que llaman Vaquillas de S. Antón, y en su magnitud quando ha llegado á todo su aumento es del tamaño de una pulga: se alimentan y crian en los Nopales, donde ponen sus huevos en las hojas: el jugo de esta planta, que es lo único que comen, se convierte en su substancia, que en vez de ser fluida y aquosa, es un hermoso color carmesí. En los meses de Mayo y Junio está la planta en su mas vigoroso estado, y es la estación propia para depositar en ella los huevos casi imperceptibles, lo qoal hacen los Indios con suma paciencia, y en el corto espacio de dos meses llega al estado que hemos dicho; pero mientras, está expuesta á muchos riesgos, porque los vientos fuertes del Norte se llevan los huevos, y lo mismo sucede con los aguaceros recios, y los yelos secan y destruyen las hojas, dexando solo al cultivador el recurso de hacer fogatas á cierta distancia, y llenar el ayre de humo, con que suelen preservarlas de las inclemencias del tiempo: no padecen menos por los páxaros de varias especies que gustan mucho de comer estos insectos, y por los gusanos que se crian en las Nopaleras, y á pesar del cuidado que se pone en uno y otro pierden mucho los hacendados. Quando el insecto está en todo su aumento los cogen, y ponen en vasijas vidriadas, teniendo mucho cuidado en que no se caygan; pero no hay riesgo quando están con libertad en las hojas, como su natural habitación, en que gozan un delicioso alimento, y suelen pasarse de una hoja á otra, nunca dexan la planta, y no es extraño verlas cubiertas enteramente de Cochinillas. Después que han estado algún tiempo en las vasijas se mueren, y las ponen en sacos. Los Indios tienen tres modos diferentes de materias, uno con agua caliente, otro con fuego, y otro poniéndolas al Sol, y de aquí proceden los diferentes grados del color, que en uñases obscuro, y en otras brillante, pero siempre es necesario proporcionar el calor; y así los que usan del agua caliente saben la cantidad de licor, y el punto á que ha de calentarse: los que prefieren el fuego también observan que sea moderado, y la finura de la grana en este caso estriva en que la vasija no esté caldeada al tiempo que muere la Cochinilla; pero debemos confesar que el mejor modo es el de ponerlas al Sol. Ademas de esta precaución para malar el insecto, no es menos preciso el conocimiento de quando está en estado de quitarlos de las hojas del Nopal para conservar su calidad, y solo la práctica enseña á los cultivadores este necesario criterion, para el qual no se puede dar regla ñxa, y así en las Provincias que se dedican á este cultivo, se diferencian en las señales para cogerla los Indios de un Pueblo de los de otro, y muchas veces los de uno mismo. Lí Cochinilla se puede comparar en cierto modo al gusano de la seda, particularmente en poner los huevos. Los insectos destinados á esto se cogen quando están crecidos, y se ponen en una caxa bien cerrada, y en esta prisión ponen, y se mueren, manteniendo así la ca v :a hasta el tiempo de colocar los huevos en las Nopaleras, y la cantidad que puede caber en una cascara de huevo de gallina es bastante para cubrir toda una Nopalera: lo mas singular es que este insecto no cause detrimento á la planta, pues solo le saca la parts mas suculenta del jago por medio de su proboscis entre los finos tegumentos de las hojas. Los principales parages de la America, en que se cultiva la Cochinilla son Oaxaca, Tlaxcala, Cholula, Nueva Galicia, en Nueva España, en Guatemala, y Chiapa, en Loxa y Ambato, en el Reyno de Quito, y en Tucuman, y algunas Provincias del Perú; pero en Oaxaca es donde se coge la mayor cosecha, y forma un ramo de comercio muy considerable, porque allí se han dedicado casi todos los Pueblos á ello. "|Genero|"[<placename><district key=""SUNE0000"">Nueva España</district></placename>, <placename><district key=""SUNE0000"">Nueva España</district></placename>, <placename><district key=""AUQU0000"">Reyno de Quito</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Nueva España|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUNE0000'}"", ""Nueva España|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUNE0000'}"", ""Reyno de Quito|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUQU0000'}""]"
id_18589|COCHINO||"
 COCHINO DE MAR. Véase Capiguara ó Capivara. "|Véase|[]|[]|[]
id_18590|COCO||"
 COCO (Muccifera Cocos). El árbol que produce este fruto es muy alto y derecho, y siempre crece: tiene menos grueso en el centro que en las extremidades: echa primero fuera de tierra su principal raiz, que luego rodean otras muchas mas pequeñas, enlazadas unas con otras, que fortalecen al árbol: este florece todos los meses, y siempre está cubierto de flores y de trinos en racimos que maduran sucesivamente unos después de otros. Quando el fruto está maduro tiene siete u ocho pulgadas de diámetro en el medio, y diez á doce de altura: no es perfectamente redondo, sino mas bien triangular: en él hay dos cosas que notar, que son la nuez y la corteza: esta que cubre y rodea a aquella, se compone de ribras gruesas de una especie de hilaza muy adh vírente á la nuez, cubierta de una piel delgada, lisa y dura, de color verde, tanto mas pálido quanto está mas maduro. La nuez despojada de la corteza tiene quatro á cinco pulgadas de diámetro, y siete á ocho de altura, quatro á cinco lineas de espesor en el medio, y seis á siete en los extremos: es muy dura, de color obscuro con algunos filamentos grises mezclados de blanco: el extremo por donde está pegada al árbol tiene tres agujeros redondos de dos á tres lineas de diámetro, que están cerrados, y llenos de una materia gris espongiosa como el corcho, por las quales, según las apariencias se nutre: quando se destapan estas sale un licor blanco como el suero, dulce con una punta de agrio muy gustosa: mientras el Coco es tierno, esto es, mucho antes de madurar, está lleno de esta agua, que se va disminuyendo á medida que madura: aserrado ó roto el Coco, se halla revestido interiormente de una materia muy blanca, que antes de la perfecta madurez del fruto no tiene mas consistencia que la de leche quajada y dos lineas de espesor, pero quando está bien maduro tiene la de requesón, cinco lineas de grueso, y la misma blancura que la nieve: su gusto es muy agradable, compacta, fria, y de difícil digestión. En este estado encierra muy poca agua, porque se ha ido congelando poco á poco, y sirviendo de nutrimento á la medula. En algunos se encuentra una bola como de algodón, que llaman esponja de Coco, y sin duda sobró de la uniforme nutrición, de la qual hacen un dulce muy exquisito y raro, porque se halla en pocos; pero el de la medula es muy común: de la corteza del Coco machacada hacen estopa. Hay mucha variedad de palmas y de cocos, que se distinguen por el tamaño, sin otra material diferencia. "||[]|[]|[]
id_18591|COCOBOLO||"
 COCOBOLO. Madera fuerte y pesada de color roxo obscuro al trabajarla, que después se vuelve negra como el ébano: hacen de ella muy primorosas camas torneadas, y otras cosas; pero es tan vidriosa que se rompe con facilidad. "|Madera|[]|[]|[]
id_18592|COLIBRI||"
 COLIBRI. Véase Picaflor. "|Véase|[]|[]|[]
id_18593|COLPA||"
 COLPA. Nombre que dan a la Alcaparrosa en algunas Provincias del Perú, particularmente en la de Lucanas. "|Nombre|[]|[]|[]
id_18594|COMEJEN||"
 COMEJEN (Termes Fatale). 
Insecto pequeñísimo, y destructor como la polilla; pero tan perjudicial, que en una noche penetra y taladra el cuerpo mas duro, y se ha visto muchas veces agujerear en el tiempo referido un balón de 25 resmas de papel de una parte á otra: abunda muchísimo en los Países cálidos y húmedos, y es necesario gran cuidado y precauciones en los Almacenes de géneros para que no entre, porque en poquísimo tiempo los inutiliza todos: es digna de admiración la obra que hacen para internar en qualquiera parte baxo de cubierto; esta se reduce á una mina de tierra y gluten lo mismo que el nido de las Golondrinas, de dos pulgadas de diámetro, que hacen con increible celeridad, y que suele ocupar el largo de una pared por grande que sea cerca del techo, lil alquitrán se usa para precaverlo, y Linneo señala la cal viva. 1 "||[]|[]|[]
id_18595|CONDOR||"
 CONDOR (Vultur Gryphus). 
El Ave mayor de quantas se conocen. Linneo le da 16 pies de envergadura de una ala á otra: el cuerpo es mas grueso que el de la Aguila Real: está vestido de plumas negras, á excepción de la espalda que es enteramente blanca: en la cabeza no tiene mas que una especie de pelo corto y muy fino: los ojos son negros, con el iris de color roxo pardo: erpico que tiene quatro pulgactas de largo, es grueso y corvo, negro por la base, y blanco acia la punta: las guias de las alas tienen por lo común dos pies y nueve pulgadas de largo, y quatro lineas de diámetro: los muslos tienen diez pulgadas, y ocho lineas de largo; pero las canillas solo tienen seis, pulgadas, y en cada pie quatro dedos robustos: el de atrás es casi de dos pulgadas de largo con una sola articulación y una garra negra, que mide once lineas: el de en medio tiene tres articulaciones, y su largo son cinco pulgadas y diez lineas, no contando la garra, que es corva, blanquizca y de 22 lineas; y aunque son algo mas cortos los otros dos dedos, están armados de garras no menos robustas. La cola de este páxaro es entera, y pequeña con proporción á la gran mole del cuerpo. La hembra es menor que el macho, y de color pardo: no tiene el collar que dexamds descripto, pero lleva en la cabeza un penacho, ó pequeño copete. Los Condores hacen sus nidos en las faldas mas ásperas de los montes sobre las rocas que salen fuera de tierra, donde ponen dos huevos blancos mucho mayores que los de Pava, sirviéndoles por lo común de sustento la carne de los animales que encuentran muertos, ó que matan ellos mismos: haciendo las veces de los Lobos acometen á los rebaños de Ovejas y Cabras, y no pocas veces dan caza á los Becerros quando los encuentran separados de sus madres, lo qual hacen juntándose algunos, porque precipitándose entonces de improviso sobre el Becerro, le rodean con las alas abiertas, le pican los ojos para que no pueda huir, y lo destrozan en un momento. Los Labradores que buscan todos los medios posibles para acabar con estos verdaderos piratas del ayre, se tienden en tierra cubriéndose el cuerpo con un cuero fresco de Buey, de cuya apariencia engañados los Condores, se acercan á ellos creyendo que sea carne muerta, y entonces los agarran por las patas con gran destreza, teniendo vestidas las manos de unos guantes muy fuertes. Visto esto por otras varias personas que están en acecho, acuden con gran prontitud á dar socorro al que hizo la presa, y dar muerte entre todos al páxaro. Otros mas precavidos construyen una estacada pequeña, y poniendo dentro de ella algún animal muerto, los Condores que tienen un olfato muy vivo, y una vista muy perspicaz, acuden á devorarlo inmediatamente, cargándose de tal modo los buches, que no pudiendo levantar el vuelo, ni menos facilitárselo la carrera á causa de lo reducido de la estacada, quedan muertos á palos á manos de los Labradores, bien que como logren ponerse sobre alguna eminencia, vuelan con facilidad por mucho que hayan comido elevándose hasta perderse de vista, ó á lo menos hasta parecer no mayores que un tordo. El Abate Molina dice que esta especie de Buytre no se diferencia mas que en el color del gran Buytre amarillo de la Suiza llamado Laemmen Geyer. "||[]|[]|[]
id_18596|CONGO||"
 CONGO. 
Casta de Negros de Africa propios del Reyno de sn nombre: se distinguen de los demás en un negro muy atezado y brillante: entre ellos se distinguen con varios nombres de las Provincias de aquel Reyno. "|Casta|[]|[]|[]
id_18597|CONTRAYERBA||"
 CONTRAYERBA (Corymbium quinqué nervaé). Planta cuyo vastago tiene dos pies de alto, es de color violado, y está dividido de trecho en trecho por algunos nudos, de los quales salen las hojas contrapuestas de dos en dos, y serán de tres á quatro pulgadas de largo, estrechas, dentelladas, y de un verde cargado: los ramos que salen de sus junturas llevan unas ñores flosculosas de color amarillo, y semejantes á las de la Eupatoria, solo que en el centro de ellas se encuentra siempre un gusano roxo r que se compone de once anillos. Se cria en los montes frondosos y frescos, es indígena de América, y los primeros Españoles que fueron allá la traxeron á Europa, donde ya es común: es antídoto contra los venenos coagulantes: tiene virtud febrífuga, corrobora el estomago, hace expeler los ñatos, y contiene las disenterias: se da en América su decocción á los que tienen viruelas 6 sarampión, y en las indigestiones: en la Guayana la llaman Tusilla. Generalmente se da este nombre de Contrayerba á varias plantas que sirven de antídoto ó contraveneno, y con particularidad á la famosa raíz usada en las Boticas de Europa, que se saca d0 la planta que Linneo llama Dorstenia Drakena. "|Europa|[]|[]|[]
id_18598|COPAL||"
 COPAL (Copalifera). 
Goma que se saca por incisión de un árbol muy grueso que tiene las hojas largas, anchas y puntiagudas, y el fruto semejante al membrillo, lista goma es dura, amarilla, lustrosa, y transparente, y puesta al fuego exhala un olor semejante á el de Olivan: se ablanda, se liquida, y se usa como uno de los mejores barnices. La madera del árbol sirve para hacer mesas, sillas, escritorios, etc. tiene mucha estimación, y lo hay en Nueva España, en la Provincia de Esmeraldas del Reyno de Quito, y en otras partes. "||"[<placename><district key=""SUNE0000"">Nueva España</district></placename>, <placename><district key=""AUQU0000"">Reyno de Quito</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Nueva España|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUNE0000'}"", ""Reyno de Quito|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUQU0000'}""]"
id_18599|COPE||"
 COPE. Véase Naphta "|Véase|[]|[]|[]
id_18600|COPEL||"
 COPEL 
Betún que se cria en el partido de Santa Elena de la Provincia de Guayaquil , y Reyno de Quito, el qual mezclan allí con alquitrán para carenar las embarcaciones. "|Betún|"[<placename><district key=""PRQUGQ00"">Guayaquil </district></placename>, <placename><district key=""AUQU0000"">Reyno de Quito</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Guayaquil |{http://www.tei-c.org/ns/1.0}district|{'key': 'PRQUGQ00'}"", ""Reyno de Quito|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUQU0000'}""]"
id_18601|CORAL||"
 CORAL. 
Culebra muy hermosa á la vista, y de un activo veneno; regularmente tiene una vara de largo, y una pulgada de grueso: su piel está vistosamente matizada de colores: tiene un anillo de perfecto carmesí, otro de amarillo vivísimo, y otro de negro muy atezado, y sigue alternando de este modo por toda su extensión. La cabeza es chata, y las quixadas guarnecidas de agudísimos colmillos, donde tiene depositado el veneno en unas vegiguitas que revientan quando muerde, introduciendo su actividad maligna por la herida que hacen, y el efecto es tan pronto, que al instante se hincha el mordido y empieza á arrojar sangre por todos sus miembros, pues se rompen las venas, y muere brevemente ahogado en su misma sangre: son muy raros los que curan de esta mordedura, y si es en vena ninguno, porque no da tiempo a aplicar medicinas. En toda la América son muy comunes estas culebras. Bomare la equivoca con la Yacumama de las Amazonas, y son distin"|Culebra|[]|[]|[]
id_18602|CORITA||"
 CORITA. 
Artesa de madera que hacen los Indios de la Provincia de California , en que caben dos fanegas de maiz, y llevan sus frutos de una Costa á otra, nadando ellos para rempujarlas. "|Artesa|"[<placename><district key=""PRGDCL00"">California </district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""California |{http://www.tei-c.org/ns/1.0}district|{'key': 'PRGDCL00'}""]"
id_18603|COROZO||"
 COROZO. 
Palma silvestre, cuyo tronco crece hasta dos y tres estados, del grueso de un cuerpo, cubierto de innumerables espinas, largas y sutiles, y lo mismo las hojas y cogollos: cortada esta palma, y chamuscadas sus hojas, se le abre una concavidad junto al cogollo, por la qual destila un vino que se mantiene dulce 24 horas y otras tantas agridulce, y lavando todos los dias la concavidad, corre la destilación hasta perder enteramente su jugo. Bebido en ayunas este vino por quince dias ó mas, según la necesidad, fecundiza las mugeres estériles, les facilita las reglas, y cura las calenturas éticas y lentas: la fruta, que es mayor ó menor, de figura irregular, y. pocoredonda, se come solamente quando está muy tierna en la consistencia de Coco: es muy dulce y gustosa, y estando maduros son lo mismo que el marfil, y de ellos labran los Indios figuritas, efigies de Santos, y otras curiosidades. Se cuentan cinco especies de Corozos. "|Palma|[]|[]|[]
id_18604|CORPINO||"
 CORPINO. 
Justillo que usan las mugeres en el Perú abrochado con una cinta por delante. "|Justillo|"[<placename><district key=""SUPE0000"">el Perú</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""el Perú|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUPE0000'}""]"
id_18605|COTITA||"
 COTITA. 
Sinónomo que osan en lugar de María en la mayor parte de la América Meridional. "|Sinónomo|[]|[]|[]
id_18606|COTO||"
 COTO. 
Tumor grande que nace en la garganta, y es enfermedad endémica en algunos Pueblos: se atribuye con fundamento á las aguas impregnadas de partículas minerales, y así en todos los Pueblos que hay á la orilla del Rio Guali en el Nuevo Reyno de Granada son comunísimos, porque beben sus aguas que viene entre minas de plata. "|Tumor|"[<placename><district key=""AUSF0000"">Nuevo Reyno de Granada</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Nuevo Reyno de Granada|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUSF0000'}""]"
id_18607|COTOPRIZ||"
 COTOPRIZ ó COCOPRIS. 
Fruta de la Provincia de Guayana, que los Indios llaman allí Cuspiritu: es del mismo tamaño y figura que la Ciruela: después de desprendida la cascara aparece la medula de color blanco, semejante en el gusto y consistencia á la uva moscatel: el árbol que la produce es muy alto, frondoso y siempre verde. "|Fruta|[]|[]|[]
id_18608|COYA||"
 COYA. 
Insecto venenoso que se cria en los Países cálidos como en la Provincia de San Juan de los Llanos en el Nuevo Reyno de Granada, y principalmente en los llanos de Neiva: es de la misma figura y tamaño del que llaman en Europa Cochinilla de San Antón: no muerde, ni pica; pero si se revienta, y toca su sangre á qualquicra parte del cuerpo, á excepción de las plantas de los pies y las palmas de las manos, produce instantáneamente la muerte con violentas convulsiones. Como este efecto es por una repentina coagulación de la sangre, el único remedio es hacer una fogata de paja, y tomando al paciente entre dos hombres por las piernas y los brazos, pasarlo repetidas veces por la llama: es singular el instinto de las caballerías quando están paciendo y ven una Coya, que dan un resoplido y echan á correr acia otra parte. "|Insecto|"[<placename><district key=""AUSF0000"">Nuevo Reyno de Granada</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Nuevo Reyno de Granada|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUSF0000'}""]"
id_18609|COYOTE||"
 COYOTE. Voz genérica que se da á las producciones de la tierra, ó sea del pais en Nueva España, como Indio coyote, Lobo coyote, Cidra coyote. "|Voz|"[<placename><district key=""SUNE0000"">Nueva España</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Nueva España|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUNE0000'}""]"
id_18610|CRANE||"
 CRANE. 
Páxaro marino que abunda en las Islas Bermudas, el qual tiene la particularidad de hacer sus nidos en agujeros que excava en la tierra: puede ser el Crá-crá del Diccionario Enciclopédico. "|Páxaro|[]|[]|[]
id_18611|CRIZNEJA||"
 CRIZNEJA. Bejuco recio y fuerte que abunda en los Reynos del Perú, de que se sirven los Indios para hacer Puentes á los rios que no se pueden vadear. "|Bejuco|[]|[]|[]
id_18612|CUCARACHA||"
 CUCARACHA. 
Insecto sucio y asqueroso: es una especie de escarabajo con alas de color pardo, y algunas blanquizco, que tiene un hedor fastidioso: se crian muchísimas en los parages donde hay comestibles, en los rincones y en las paredes detras de los quadros, y estampas: roen y pican la ropa y devoran los comestibles. En los Paises húmedos, y en las embarcaciones es donde mas abunda. "|Insecto|[]|[]|[]
id_18613|CUCUMA||"
 CUCUMA. 
Especie de pan que hacen de una raíz como la Yuca, ademas del Cazave, en el Pueblo de Tame de la Provincia de San Juan. "|Especie|[]|[]|[]
id_18614|CUJA||"
 CUJA. 
Nombre que dan en los Reynos del Perú y de Tierrafírme á la cama de matümonio, que tornean primorosamente. "|Nombre|[]|[]|[]
id_18615|CULEBRILLA||"
 CULEBRILLA. 
Enfermedad propia de los climas cálidos, y mas general en la Isla de Cuba: empieza con calentura y decaimiento de fuerzas, luego se manifiesta como la señal de un hilo que blanquea debaxo del cutis en la pierna, y con el tiempo se va extendiendo y dando vueitas al rededor de ella: el remedio es abrir el cutis con una lanceta en donde está la extremidad, y á poco rato saca la cabeza el insecto, y lo atan á un palito enrollando lo que ha salido con mucho tiento para que no se rompa, y dexándolo sujeto con una benda, se repite la operación cada dia con lo que ha salido, hasta que se extrae enteramente, precaviendo no mojar aquella parte por el riesgo del pasmo, y quemar inmediatamente los paños con que se limpia la materia que causa, porque es tan contagioso este mal que solo con el contacto se pega; y si por desgracia se rompe antes de acabar de salir toda, queda una infección para tener por mucho tiempo culebrilla, y es necesaria una dilatada curación: los Negros son los mas propensos, y los que la llevaron de la Costa de Guinea á la América: algunos dudan que sea animal viviente, sino humor maligno con esta configuración. "|Enfermedad|"[<placename><district key=""PRSDIC00"">Isla de Cuba</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Isla de Cuba|{http://www.tei-c.org/ns/1.0}district|{'key': 'PRSDIC00'}""]"
id_18616|CULEN||"
 CULEN (Psoralea GLindulosa) O Albahaquilla. Arbusto propio del Reyno de Chile, donde nace espontáneamente, cuya hoja es algo parecida en el olor al de la Albahaca, y contiene un bálsamo muy útil para las heridas, como asegura por experiencia el Abate Molina: la flor es larga á modo de espiga, blanca, violácea y de la especie de las que se comprehenden en las leguminosas: á veces crece el Culén á la altura de un árbol mediano: la infusión de sus hojas secas á modo de té, tiene virtud específica para las indigestiones, y para expeler las lombrices; y ya la usan algunas personas en Europa: hay también otra especie de Culén que llaman Amarillo en el mismo Reyno. "|Albahaquilla|"[<placename><district key=""AUSA0000"">Reyno de Chile</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Reyno de Chile|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUSA0000'}""]"
id_18617|CUMBES||"
 CUMBES. Texido de lana que hacen en la Provincia de Parícacochas en el Perú. "|Texido|"[<placename><district key=""SUPE0000"">el Perú</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""el Perú|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUPE0000'}""]"
id_18618|CUNAGUARO||"
 CUNAGUARO (Feliz onza). Animal quadrúpedo de la Provincia de Guayana: es de la especie de los Tigres, á quienes se parece en la figura, acciones y propiedades: solo se distingue en ser menor y distinto el fondo pardo de sus pintas: lo llaman también Gato, ó Lobo Cerbal: es muy parecido al Gato montes, y del tamaño de un perro mediano: se mantiene de caza como el Tigre, y se domestica cogiéndolo pequeño; pero es necesario tenerlo con cadena por la noche, pues no dexaría Pavo, ni Gallina vivo. "|Lobo|[]|[]|[]
id_18619|CURBINATA||"
 CURBINATA. Pez que se halla en los Rios y Lagunas de la América, singular por la particularidad de tener encima de cada ojo una piedra blanca y transparente del tamaño de un hueso de accytuna, la qual tiene especial virtud contra el mal de orina, y para deshacer las piedras que se concretan en la vegiga, por lo qual se buscan y guardan con mucha estimación en el Nuevo Remo de Granada lo llaman Pavón, y Hernández Tlacamichin. "|Pez|[]|[]|[]
id_18620|CURIMULLIMBO||"
 CURIMULLIMBO. Véase Tigrilla. "|Véase|[]|[]|[]
id_18621|CURIQUINGUI||"
 CURIQUINGUI, 
O Beteado de oro, llamada también Ave del Inca: en el Perú es mayor que una Gallina, con las alas, y la cola mas largas: es de color pardo claro, manchado de ondas de amarillo muy subido, ó color de oro, por lo que le dan el nombre: es ave casi tan doméstica como las Gallinas, rara vez se ve sola, y vuela poquísimo al salir de sus dormidas hasta unirse machasen los campos y prados donde están dando carreras todo el dia, limpiando y purgando la tierra de insectos hasta retirarse á dormir por la noche: es enemiga de las culebras que enviste poniendo por escudo el ala para defenderse de sus picadas hasta que la mata, y separa la cabeza para comer el resto. Dicen los. naturales del Reyno de Quito que si alguna vez la muerde la culebra corre apresurada á buscar una yerba con que se libra del veneno. "||"[<placename><district key=""SUPE0000"">el Perú</district></placename>, <placename><district key=""AUQU0000"">Reyno de Quito</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""el Perú|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUPE0000'}"", ""Reyno de Quito|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUQU0000'}""]"
id_18622|CURRUCAI||"
 CURRUCAI. 
Arbol de fuerte y excelente madera que se cria en li Provincia de San Juan de los Llanos del Nuevo Reyno de Granada, de el qual sacan un bálsamo que allí et muy estimado, "|Arbol|"[<placename><district key=""AUSF0000"">Nuevo Reyno de Granada</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Nuevo Reyno de Granada|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUSF0000'}""]"
id_18623|CUSICUSI||"
 CUSICUSI (Didelphis Mursiiphihs). Animal qugdrúpedo de la Guayana o Nueva Andalucía: es de la magnitud de un gato, de pelo suave, y espeso, de color pardo: el Padre Gumilla dice que no tiene cola; pero se. equivoco ó no lo vio, pues la tiene y muy larga y rolliza. Desde que se pone el Sol hasta que amanece sale á buscar su alimento, y vive retirado por el dia: ért las casas se domestica como el Gato casero, y no dexa riucon del suelo, paredes y techo que no escudriñe para hurtar quantos comestibles encuentra: en Nueva España lo Human Claquach. "||"[<placename><district key=""SUNE0000"">Nueva España</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Nueva España|{http://www.tei-c.org/ns/1.0}district|{'key': 'SUNE0000'}""]"
id_18624|CUY||"
 CUY (Mus Porcellus). Especie de Conejo pequeño que algunas han confundido con el Erizo de Indias, sin embargo de diferenciarse tanto en la figura, como en los caracteres genéricos: es algo mayor que el Topo grande campestre: riene el cuerpo casi cónico, las orejas pequeñas, peludas y puntiagudas, el hocico largo, la dentadura como el Conejo ó la Liebre; quatro dedos en los piesanteriores y cinco en los posteriores, que son mas largos: y la cola tan corta que á píimera vista no se le advierte. Como esteanimal es doméstico, está expuesto á variar de color, y así los hay blancos, negros, grises, cenicientos; y manchados con mezclas de varias tintas: su pelo es finísimo, pero tan corto que no se puede hilar, su carne blanca y muy delicada: las hembras paren seis ó siete hijos cada mes. A pesar de la semejanza que tiene el Cuy con el Conejo, huye de su compañía, y jamás se> han visto asociados, ni juntos, bien que tienen gran temor á los Gatos y á las Ratas, que son sus enemigos, y destructores. "||[]|[]|[]
id_18625|DACONIA||"
 DACONIA. 
Nombre que dan los Holandeses en la Colonia de Surinám al Hospicio, 6 casa de Recogimiento que tienen allí páralos pobres. "|Nombre|[]|[]|[]
